run_date,algorithm,obj,time_s,instance_file,instance_basename,n_vertices,n_customers,n_det_customers,n_tb_customers,sum_all_profits,avg_profit,avg_det_profit,avg_tb_profit,avg_tb_lambda,avg_arc_cost,time_bound,instance_type,tsiligirides_op_num,tsiligirides_op_tb,tsiligirides_hop_alpha,tsiligirides_hop_beta,tour,tour_profit,tour_prob,tour_duration,pct_time_bound_used,n_custs_visited,n_tb_custs_visited,pct_profit_collected,pct_custs_visited,pct_custs_visited_which_are_tb,avg_visited_det_profit,avg_visited_tb_profit,avg_visited_tb_lambda,avg_travel_time_after_det_cust,avg_travel_time_after_tb_cust,obj_bound
2022-02-14-12-46-32,nonlinear_model,15.5532154691,3601.274437904358,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-85-0.4-5.json,hop_tsiligirides-1-85-0.4-5,31,30,18,12,765.0,25.5,9.166666666666666,50.0,0.0735304494991162,8.435870126384714,85.0,tsiligirides_hop,1,85,0.4,5,"0,17,14,12,2,1,18,8,10,11,9,25,26,0",230.0,0.0676226759524492,57.05183169248011,67.11980199115307,12,3,30.065359477124183,40.0,25.0,8.88888888888889,50.0,0.0823160325229525,31.78877242968716,11.514449813784408,619.031580477
2022-02-14-14-06-12,nonlinear_model,763.430348125,69.63332009315491,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.1-5.json,hop_tsiligirides-3-90-0.1-5,32,31,28,3,1280.0,41.29032258064516,24.285714285714285,200.0,0.0806739487251839,9.386695470404131,90.0,tsiligirides_hop,3,90,0.1,5,"0,22,26,23,24,8,9,17,18,10,29,25,28,11,7,31,1,5,2,12,14,15,16,19,3,13,27,4,6,21,0",930.0,0.8208928474466533,89.3116912147855,99.23521246087276,29,1,72.65625,93.5483870967742,3.4482758620689653,24.285714285714285,250.0,0.0878252455655282,42.05935014842773,2.2472205054244214,763.431111556
2022-02-14-11-45-32,nonlinear_model,28.228940278,3608.381076097488,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-60-0.2-4.json,hop_tsiligirides-1-60-0.2-4,31,30,24,6,450.0,15.0,9.583333333333334,36.66666666666666,0.0690635756774999,8.435870126384714,60.0,tsiligirides_hop,1,60,0.2,4,"0,27,16,15,13,14,23,22,9,10,11,18,0",180.0,0.1568274459886221,59.420885869220186,99.03480978203363,11,2,40.0,36.66666666666666,18.181818181818183,11.11111111111111,40.0,0.0714936545822524,31.814858002940973,12.11803319046084,306.776120949
2022-02-14-11-55-01,nonlinear_model,1.72028544107,3602.180845022201,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-65-0.4-4.json,hop_tsiligirides-1-65-0.4-4,31,30,18,12,645.0,21.5,9.166666666666666,40.0,0.0746783983245369,8.435870126384714,65.0,tsiligirides_hop,1,65,0.4,4,"0,26,19,20,16,28,15,14,3,4,6,2,11,10,12,0",240.0,0.0071678560044626,64.41259335662477,99.0962974717304,14,4,37.2093023255814,46.66666666666666,28.571428571428573,10.0,35.0,0.0644625154057611,37.681796562728735,19.147605271130733,443.585522368
2022-02-14-14-39-09,nonlinear_model,77.9591668115,3602.03545999527,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-55-0.4-3.json,hop_tsiligirides-3-55-0.4-3,32,31,19,12,1420.0,45.80645161290322,25.789473684210527,77.5,0.072014592357657,9.386695470404131,55.0,tsiligirides_hop,3,55,0.4,3,"0,21,27,22,28,7,1,2,5,14,15,19,16,26,0",530.0,0.1470927675689052,53.39286371958731,97.0779340356133,13,2,37.32394366197183,41.935483870967744,15.384615384615383,23.63636363636364,135.0,0.0851875144812355,30.2442845169978,11.36024159430469,803.109481413
2022-02-14-13-41-55,nonlinear_model,520.0,154.6499810218811,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-60-0.1-2.json,hop_tsiligirides-3-60-0.1-2,32,31,28,3,880.0,28.387096774193548,25.714285714285715,53.333333333333336,0.083806953716043,9.386695470404131,60.0,tsiligirides_hop,3,60,0.1,2,"0,23,6,4,27,13,3,19,16,20,15,14,12,5,1,7,30,11,28,25,29,0",520.0,1.0,59.87366730155045,99.78944550258409,20,0,59.09090909090909,64.51612903225806,0.0,26.0,0.0,0.0,32.55139388132359,0.0,520.000520001
2022-02-14-14-15-57,nonlinear_model,490.0,1693.5205733776093,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-70-0.3-2.json,hop_tsiligirides-3-70-0.3-2,32,31,22,9,1000.0,32.25806451612903,27.272727272727277,44.44444444444444,0.0819148919025861,9.386695470404131,70.0,tsiligirides_hop,3,70,0.3,2,"0,8,29,10,28,30,7,14,15,20,16,12,3,13,4,6,21,23,0",490.0,1.0,69.99542545692132,99.99346493845904,17,0,49.0,54.83870967741935,0.0,28.823529411764707,0.0,0.0,26.55280198178775,0.0,490.00049
2022-02-14-11-41-22,nonlinear_model,95.4593041856,3601.7701756954198,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-50-0.3-2.json,hop_tsiligirides-1-50-0.3-2,31,30,21,9,375.0,12.5,9.285714285714286,20.0,0.0742269455031201,8.435870126384714,50.0,tsiligirides_hop,1,50,0.3,2,"0,26,30,25,21,11,10,7,8,5,3,4,17,28,16,27,0",145.0,0.658340028866052,49.672796163864405,99.3455923277288,15,1,38.66666666666666,50.0,6.666666666666667,8.928571428571429,20.0,0.0731054281604517,27.850639176545965,5.718230922877531,216.055887419
2022-02-14-14-04-09,nonlinear_model,650.0,447.5884246826172,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-85-0.1-3.json,hop_tsiligirides-3-85-0.1-3,32,31,28,3,1000.0,32.25806451612903,25.0,100.0,0.0698342867207138,9.386695470404131,85.0,tsiligirides_hop,3,85,0.1,3,"0,24,8,9,17,18,11,28,25,7,1,5,14,15,20,16,12,2,3,13,27,4,6,21,23,0",650.0,1.0,84.56572374920177,99.4890867637668,24,0,65.0,77.41935483870968,0.0,27.08333333333333,0.0,0.0,33.74651080519934,0.0,650.000650001
2022-02-14-14-48-49,nonlinear_model,570.0,2373.7214739322662,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-95-0.3-2.json,hop_tsiligirides-3-95-0.3-2,32,31,22,9,1030.0,33.225806451612904,25.90909090909091,51.11111111111112,0.0751460038802668,9.386695470404131,95.0,tsiligirides_hop,3,95,0.3,2,"0,24,8,10,17,18,11,28,7,1,31,2,12,15,20,16,27,13,4,26,21,22,23,0",570.0,1.0,94.4911596200236,99.46437854739324,22,0,55.33980582524272,70.96774193548387,0.0,25.90909090909091,0.0,0.0,38.39054432205969,0.0,570.000570001
2022-02-14-10-42-22,nonlinear_model,10.0,0.03654146194458,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-5-0.1-5.json,hop_tsiligirides-1-5-0.1-5,31,30,27,3,445.0,14.833333333333334,9.074074074074074,66.66666666666667,0.0739336101048127,8.435870126384714,5.0,tsiligirides_hop,1,5,0.1,5,"0,27,0",10.0,1.0,3.5777087639996634,71.55417527999327,1,0,2.247191011235955,3.333333333333333,0.0,10.0,0.0,0.0,1.7888543819998317,0.0,10.0
2022-02-14-12-48-42,nonlinear_model,430.0,8.141763925552368,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-45-0.1-3.json,hop_tsiligirides-2-45-0.1-3,20,19,18,1,490.0,25.789473684210527,23.88888888888889,60.0,0.073266351120671,6.18210573440129,45.0,tsiligirides_hop,2,45,0.1,3,"0,13,12,11,10,9,8,7,14,15,16,17,18,19,3,2,4,5,6,0",430.0,1.0,43.99505697541525,97.76679327870056,18,0,87.75510204081633,94.73684210526316,0.0,23.88888888888889,0.0,0.0,22.544570558435968,0.0,430.0
2022-02-14-14-54-57,nonlinear_model,10.799713036,3615.024602651596,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-80-0.4-4.json,hop_tsiligirides-3-80-0.4-4,32,31,19,12,1910.0,61.61290322580645,22.63157894736842,123.33333333333331,0.0790514025567559,9.386695470404131,80.0,tsiligirides_hop,3,80,0.4,4,"0,23,4,6,10,18,7,11,15,19,16,31,0",520.0,0.0207686789153182,79.84909900782677,99.81137375978344,11,2,27.225130890052355,35.483870967741936,18.181818181818183,26.666666666666668,140.0,0.0812935938738619,46.54815186778683,23.54620448514736,1289.39525075
2022-02-14-14-41-34,nonlinear_model,98.0006219286,3603.9677307605743,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-65-0.4-3.json,hop_tsiligirides-3-65-0.4-3,32,31,19,12,1520.0,49.03225806451613,23.157894736842103,90.0,0.0714190716841728,9.386695470404131,65.0,tsiligirides_hop,3,65,0.4,3,"0,24,9,17,29,22,3,27,2,19,12,15,21,23,0",420.0,0.2333348141156962,63.48150045549892,97.66384685461372,13,1,27.63157894736842,41.935483870967744,7.6923076923076925,25.0,120.0,0.0947568814534118,30.058087040926523,15.358049611756751,864.51859196
2022-02-14-12-04-05,nonlinear_model,172.308872364,2.825547456741333,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.2-2.json,hop_tsiligirides-2-20-0.2-2,20,19,16,3,510.0,26.84210526315789,24.375,40.0,0.0877125668348218,6.18210573440129,20.0,tsiligirides_hop,2,20,0.2,2,"0,12,13,10,9,8,7,1,4,5,6,11,0",190.0,0.9068888019149908,19.151964480618275,95.75982240309138,11,1,37.25490196078432,57.89473684210526,9.090909090909092,17.0,20.0,0.0718565218322737,10.088195692474944,1.3601470508735445,172.309044673
2022-02-14-12-04-30,nonlinear_model,147.55607014,15.554975986480711,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.4-2.json,hop_tsiligirides-2-20-0.4-2,20,19,12,7,625.0,32.89473684210526,22.916666666666668,50.0,0.0743589223584666,6.18210573440129,20.0,tsiligirides_hop,2,20,0.4,2,"0,6,4,5,2,7,9,10,12,13,0",175.0,0.8431775436590118,19.69978339512763,98.49891697563814,9,1,28.0,47.36842105263158,11.11111111111111,15.625,50.0,0.0690649056566157,10.940502631991851,2.469817807045694,147.556217697
2022-02-14-12-04-11,nonlinear_model,168.626765575,9.195151805877686,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.2-3.json,hop_tsiligirides-2-20-0.2-3,20,19,16,3,530.0,27.894736842105264,25.625,40.0,0.0816278082422767,6.18210573440129,20.0,tsiligirides_hop,2,20,0.2,3,"0,12,13,10,9,8,7,2,4,5,6,0",190.0,0.8875092925021928,19.190687984008417,95.95343992004209,10,1,35.84905660377358,52.63157894736842,10.0,17.77777777777778,30.0,0.0907296991021807,10.57127319592225,1.3152946437965911,168.626934202
2022-02-14-10-42-28,nonlinear_model,17.1698362271,0.0292689800262451,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-5-0.4-2.json,hop_tsiligirides-1-5-0.4-2,31,30,18,12,390.0,13.0,10.0,17.5,0.0780797542126375,8.435870126384714,5.0,tsiligirides_hop,1,5,0.4,2,"0,27,0",20.0,0.8584918113551071,3.5777087639996634,71.55417527999327,1,1,5.128205128205129,3.333333333333333,100.0,0.0,20.0,0.0852937715568724,0.0,1.7888543819998317,17.169853397
2022-02-14-11-41-00,nonlinear_model,12.2182050764,3608.7773928642273,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-46-0.4-4.json,hop_tsiligirides-1-46-0.4-4,31,30,18,12,645.0,21.5,9.166666666666666,40.0,0.0811202752625794,8.435870126384714,46.0,tsiligirides_hop,1,46,0.4,4,"0,5,13,1,14,17,27,0",115.0,0.1062452615336702,45.60705504553613,99.14577183812202,6,2,17.829457364341085,20.0,33.333333333333336,8.75,40.0,0.0953882447921235,22.189224415454365,11.58420853185268,395.305700673
2022-02-14-11-46-31,nonlinear_model,125.0,0.3366484642028808,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-15-0.2-2.json,hop_tsiligirides-2-15-0.2-2,20,19,16,3,540.0,28.42105263157895,22.5,60.0,0.0703625851009743,6.18210573440129,15.0,tsiligirides_hop,2,15,0.2,2,"0,11,10,9,7,1,4,5,6,0",125.0,1.0,14.974175020859247,99.827833472395,8,0,23.14814814814815,42.10526315789474,0.0,15.625,0.0,0.0,7.512047091493069,0.0,125.000125
2022-02-14-11-46-31,nonlinear_model,121.170113352,1.3220524787902832,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-15-0.1-3.json,hop_tsiligirides-2-15-0.1-3,20,19,18,1,480.0,25.26315789473684,24.166666666666668,45.0,0.0691128007209161,6.18210573440129,15.0,tsiligirides_hop,2,15,0.1,3,"0,11,10,9,1,2,4,5,6,0",155.0,0.7817426667884366,14.990446027087092,99.93630684724728,8,1,32.291666666666664,42.10526315789474,12.5,15.714285714285714,45.0,0.0691128007209161,7.889716088493686,3.5627215309904456,121.170234522
2022-02-14-12-04-11,nonlinear_model,225.0,5.404000759124756,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-27-0.1-3.json,hop_tsiligirides-2-27-0.1-3,20,19,18,1,470.0,24.73684210526316,24.444444444444443,30.0,0.0978377214966426,6.18210573440129,27.0,tsiligirides_hop,2,27,0.1,3,"0,12,10,9,8,14,15,16,7,1,6,0",225.0,1.0,26.913881432759208,99.68104234355262,10,0,47.87234042553192,52.63157894736842,0.0,22.5,0.0,0.0,14.697181942779446,0.0,225.000225
2022-02-14-14-03-32,nonlinear_model,310.155380338,3300.663747787476,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-35-0.3-4.json,hop_tsiligirides-3-35-0.3-4,32,31,22,9,1490.0,48.064516129032256,25.90909090909091,102.22222222222224,0.0677478965395865,9.386695470404131,35.0,tsiligirides_hop,3,35,0.3,4,"0,23,21,6,4,13,3,19,12,14,7,31,22,0",340.0,0.9122217068751453,34.886934194741634,99.67695484211896,12,1,22.818791946308725,38.70967741935484,8.333333333333334,27.272727272727277,40.0,0.0617999421161751,22.430734095055065,1.4866068747318515,310.155690493
2022-02-14-10-58-06,nonlinear_model,230.0,66.47686123847961,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.1-4.json,hop_tsiligirides-1-70-0.1-4,31,30,27,3,420.0,14.0,8.88888888888889,60.0,0.0778741735299482,8.435870126384714,70.0,tsiligirides_hop,1,70,0.1,4,"0,18,19,26,30,29,24,22,21,20,11,10,9,7,8,1,2,6,5,4,3,13,15,16,28,27,0",230.0,1.0,69.08950354149151,98.6992907735593,25,0,54.76190476190476,83.33333333333333,0.0,9.2,0.0,0.0,37.49672888522476,0.0,230.00023
2022-02-14-15-09-23,nonlinear_model,629.989241163,3607.113473892212,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-95-0.2-4.json,hop_tsiligirides-3-95-0.2-4,32,31,25,6,1370.0,44.193548387096776,24.4,126.66666666666669,0.0714786663077334,9.386695470404131,95.0,tsiligirides_hop,3,95,0.2,4,"0,22,26,21,6,27,3,2,20,16,12,5,1,7,30,11,28,31,25,29,10,18,17,9,8,24,23,0",650.0,0.9692142171736056,94.8368531718506,99.82826649668483,26,1,47.44525547445255,83.87096774193549,3.8461538461538463,24.4,40.0,0.0552774029347296,51.7845136520286,0.565685424949236,629.989871153
2022-02-14-10-40-38,nonlinear_model,54.2714419392,0.2970418930053711,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-10-0.4-5.json,hop_tsiligirides-1-10-0.4-5,31,30,18,12,765.0,25.5,9.166666666666666,50.0,0.072477508299467,8.435870126384714,10.0,tsiligirides_hop,1,10,0.4,5,"0,26,27,0",60.0,0.9045240323195044,9.65271875819709,96.52718758197088,2,1,7.84313725490196,6.666666666666667,50.0,10.0,50.0,0.0560953455915125,5.893729532354589,1.7888543819998317,54.2714962107
2022-02-14-12-09-44,nonlinear_model,225.0,2456.3939661979675,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-75-0.2-4.json,hop_tsiligirides-1-75-0.2-4,31,30,24,6,465.0,15.5,9.375,40.0,0.08771083528679,8.435870126384714,75.0,tsiligirides_hop,1,75,0.2,4,"0,18,19,26,29,30,25,24,22,21,20,10,8,7,12,6,2,4,3,13,14,15,28,27,17,0",225.0,1.0,74.80321023637958,99.73761364850613,24,0,48.38709677419355,80.0,0.0,9.375,0.0,0.0,40.88023901915419,0.0,225.000225
2022-02-14-13-11-33,nonlinear_model,292.964430485,1380.7916657924652,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-45-0.4-5.json,hop_tsiligirides-2-45-0.4-5,20,19,12,7,1170.0,61.578947368421055,22.5,128.57142857142858,0.0761111380143467,6.18210573440129,45.0,tsiligirides_hop,2,45,0.4,5,"0,8,7,17,18,19,4,2,5,10,11,9,13,12,0",320.0,0.9155138452660908,43.36291375131193,96.36203055847096,13,1,27.35042735042735,68.42105263157895,7.6923076923076925,22.5,50.0,0.071361897092948,18.76499073913168,1.2369316876852985,292.96472345
2022-02-14-14-52-20,nonlinear_model,620.0,2796.9960753917694,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.2-3.json,hop_tsiligirides-3-90-0.2-3,32,31,25,6,1160.0,37.41935483870968,24.8,90.0,0.0669529264803947,9.386695470404131,90.0,tsiligirides_hop,3,90,0.2,3,"0,23,24,8,9,17,18,10,30,7,28,29,25,31,1,14,15,19,2,3,27,4,6,21,26,13,0",620.0,1.0,88.8657926696251,98.73976963291678,25,0,53.44827586206897,80.64516129032258,0.0,24.8,0.0,0.0,40.23276600074132,0.0,620.000620001
2022-02-14-10-54-32,nonlinear_model,219.512488971,124.45999479293825,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-65-0.2-4.json,hop_tsiligirides-1-65-0.2-4,31,30,24,6,450.0,15.0,9.583333333333334,36.66666666666666,0.0792257028319571,8.435870126384714,65.0,tsiligirides_hop,1,65,0.2,4,"0,26,30,25,24,23,22,21,20,11,10,9,7,1,2,6,5,4,3,13,15,28,27,0",255.0,0.860833290083006,64.43488445370002,99.1305914672308,22,1,56.66666666666666,73.33333333333333,4.545454545454546,10.238095238095235,40.0,0.0837711657286044,36.91958692974968,1.7888543819998317,219.512708484
2022-02-14-10-46-17,nonlinear_model,215.0,144.79516649246216,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-60-0.1-3.json,hop_tsiligirides-1-60-0.1-3,31,30,27,3,325.0,10.833333333333334,9.814814814814817,20.0,0.0816977923692868,8.435870126384714,60.0,tsiligirides_hop,1,60,0.1,3,"0,27,16,15,14,13,3,4,6,1,7,9,10,11,20,21,22,23,24,25,26,0",215.0,1.0,59.61127171825992,99.3521195304332,20,0,66.15384615384616,66.66666666666667,0.0,10.75,0.0,0.0,28.69744122588965,0.0,215.000215
2022-02-14-13-51-28,nonlinear_model,670.0,106.94863104820251,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-80-0.1-5.json,hop_tsiligirides-3-80-0.1-5,32,31,28,3,1000.0,32.25806451612903,26.785714285714285,83.33333333333333,0.0749634492975074,9.386695470404131,80.0,tsiligirides_hop,3,80,0.1,5,"0,8,9,17,18,10,29,25,28,11,30,7,1,5,2,12,14,15,16,19,27,13,6,21,23,0",670.0,1.0,79.98773187964869,99.98466484956086,24,0,67.0,77.41935483870968,0.0,27.916666666666668,0.0,0.0,32.01630034502122,0.0,670.000670001
2022-02-14-11-47-41,nonlinear_model,260.0,49.94682192802429,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-85-0.1-2.json,hop_tsiligirides-1-85-0.1-2,31,30,27,3,310.0,10.333333333333334,9.62962962962963,16.666666666666668,0.0676104711401691,8.435870126384714,85.0,tsiligirides_hop,1,85,0.1,2,"0,26,25,30,18,19,11,23,24,22,21,20,10,9,8,1,2,6,5,12,4,3,13,14,15,16,17,27,0",260.0,1.0,84.10216983627552,98.94372921914768,27,0,83.87096774193549,90.0,0.0,9.62962962962963,0.0,0.0,42.75873939275765,0.0,260.00026
2022-02-14-12-01-33,nonlinear_model,18.4444440431,3607.969462156296,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.3-4.json,hop_tsiligirides-1-70-0.3-4,31,30,21,9,585.0,19.5,8.80952380952381,44.44444444444444,0.0727971430398282,8.435870126384714,70.0,tsiligirides_hop,1,70,0.3,4,"0,5,17,16,29,25,26,18,11,20,19,28,10,8,0",140.0,0.131746028879142,68.34858337051553,97.64083338645077,13,1,23.93162393162393,43.333333333333336,7.6923076923076925,8.333333333333334,40.0,0.0906640636693955,38.47949193859213,22.355927490087797,361.772444387
2022-02-14-13-16-05,nonlinear_model,190.0,921.6509563922882,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-25-0.4-2.json,hop_tsiligirides-3-25-0.4-2,32,31,19,12,1140.0,36.774193548387096,24.210526315789476,56.66666666666666,0.0732238487269489,9.386695470404131,25.0,tsiligirides_hop,3,25,0.4,2,"0,23,21,6,27,3,2,5,1,31,22,0",190.0,1.0,23.90909824361498,95.63639297445992,10,0,16.666666666666668,32.25806451612903,0.0,19.0,0.0,0.0,12.867482805656136,0.0,190.00019
2022-02-14-13-23-45,nonlinear_model,470.0,235.34631061553955,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-50-0.1-2.json,hop_tsiligirides-3-50-0.1-2,32,31,28,3,870.0,28.06451612903226,26.071428571428573,46.66666666666666,0.0648565049981987,9.386695470404131,50.0,tsiligirides_hop,3,50,0.1,2,"0,23,21,6,4,13,3,2,19,12,15,14,5,7,30,11,28,25,31,22,0",470.0,1.0,49.96163886516466,99.92327773032932,19,0,54.02298850574713,61.29032258064516,0.0,24.73684210526316,0.0,0.0,27.003163455359232,0.0,470.00047
2022-02-14-15-02-49,nonlinear_model,47.5652989171,3606.491410732269,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-85-0.4-5.json,hop_tsiligirides-3-85-0.4-5,32,31,19,12,2040.0,65.80645161290323,25.789473684210527,129.16666666666666,0.0736026532310747,9.386695470404131,85.0,tsiligirides_hop,3,85,0.4,5,"0,23,0",50.0,0.9513059783429416,1.131370849898472,1.3310245292923202,1,1,2.450980392156863,3.225806451612903,100.0,0.0,50.0,0.0882460855361041,0.0,0.565685424949236,1396.36042659
2022-02-14-13-39-21,nonlinear_model,218.074123367,3603.791876316071,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-30-0.3-3.json,hop_tsiligirides-2-30-0.3-3,20,19,14,5,650.0,34.21052631578947,25.0,60.0,0.0706506807406645,6.18210573440129,30.0,tsiligirides_hop,2,30,0.3,3,"0,6,4,5,1,16,15,14,13,12,0",255.0,0.8551926406549963,29.65679351926534,98.85597839755113,9,1,39.23076923076923,47.36842105263158,11.11111111111111,22.5,75.0,0.0605773467775247,18.439173997797702,2.5822940923926696,218.074341441
