run_date,algorithm,obj,time_s,instance_file,instance_basename,n_vertices,n_customers,n_det_customers,n_tb_customers,sum_all_profits,avg_profit,avg_det_profit,avg_tb_profit,avg_tb_lambda,avg_arc_cost,time_bound,instance_type,tsiligirides_op_num,tsiligirides_op_tb,tsiligirides_hop_alpha,tsiligirides_hop_beta,tour,tour_profit,tour_prob,tour_duration,pct_time_bound_used,n_custs_visited,n_tb_custs_visited,pct_profit_collected,pct_custs_visited,pct_custs_visited_which_are_tb,avg_visited_det_profit,avg_visited_tb_profit,avg_visited_tb_lambda,avg_travel_time_after_det_cust,avg_travel_time_after_tb_cust,obj_type,lift_mtz,add_vi1,add_vi2,add_vi3,add_vi4,integer_model,has_feasible_solution,original_obj,obj_bound
2022-08-23-14-33-48,nonlinear_model_with_vi1_liftMTZ,210.0,1497.4424781799316,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-85-0.3-5.json,hop_tsiligirides-1-85-0.3-5,31,30,21,9,585.0,19.5,10.0,41.66666666666666,0.0741232020611827,8.435870126384714,85.0,tsiligirides_hop,1,85,0.3,5,"0,25,26,30,22,23,24,20,11,10,9,7,8,12,1,2,6,4,3,14,28,27,0",210.0,1.0,70.31463855461854,82.72310418190416,21,0,35.8974358974359,70.0,0.0,10.0,0.0,0.0,35.3712842650369,0.0,original,True,True,False,False,False,True,True,210.0,210.00021
2022-08-23-14-18-56,nonlinear_model_with_vi1_liftMTZ,212.796597018,274.5014159679413,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-25-0.4-5.json,hop_tsiligirides-2-25-0.4-5,20,19,12,7,1110.0,58.42105263157895,23.75,117.85714285714286,0.0777962843255064,6.18210573440129,25.0,tsiligirides_hop,2,25,0.4,5,"0,6,5,4,3,19,1,10,12,13,0",270.0,0.7881355445094573,24.78908855018418,99.15635420073671,9,1,24.324324324324323,47.36842105263158,11.11111111111111,18.125,125.0,0.0963978769763605,14.399449874127484,2.469817807045694,original,True,True,False,False,False,True,True,212.79659701755347,212.796809814
2022-08-23-14-12-22,nonlinear_model_with_vi1_liftMTZ,153.603072679,35.06965637207031,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.3-4.json,hop_tsiligirides-2-20-0.3-4,20,19,14,5,690.0,36.31578947368421,26.428571428571427,64.0,0.0740608688159878,6.18210573440129,20.0,tsiligirides_hop,2,20,0.3,4,"0,12,13,9,10,7,2,4,5,6,0",240.0,0.6400128028299421,19.59306850383364,97.9653425191682,9,2,34.78260869565217,47.36842105263158,22.22222222222222,17.142857142857142,60.0,0.0686932742827083,11.357461730062514,3.2711739362481804,original,True,True,False,False,False,True,True,153.6030726791861,153.603226282
2022-08-23-14-44-25,nonlinear_model_with_vi1_liftMTZ,155.0,3618.475599288941,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-46-0.2-4.json,hop_tsiligirides-1-46-0.2-4,31,30,24,6,435.0,14.5,9.791666666666666,33.333333333333336,0.0676240171173933,8.435870126384714,46.0,tsiligirides_hop,1,46,0.2,4,"0,5,6,2,1,8,7,9,20,21,22,23,24,25,30,26,27,0",155.0,1.0,45.50171259982037,98.91676652134863,16,0,35.632183908045974,53.333333333333336,0.0,9.6875,0.0,0.0,22.580803699168342,0.0,original,True,True,False,False,False,True,True,155.0,166.398455761
2022-08-23-14-07-45,nonlinear_model_with_vi1_liftMTZ,135.0,1418.108990430832,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-46-0.3-4.json,hop_tsiligirides-1-46-0.3-4,31,30,21,9,555.0,18.5,9.285714285714286,40.0,0.0900463272394098,8.435870126384714,46.0,tsiligirides_hop,1,46,0.3,4,"0,18,19,26,30,25,24,23,22,11,10,7,12,5,4,17,0",135.0,1.0,45.09409606077755,98.030643610386,15,0,24.324324324324323,50.0,0.0,9.0,0.0,0.0,23.811654162825626,0.0,original,True,True,False,False,False,True,True,135.0,135.000135
2022-08-23-14-11-02,nonlinear_model_with_vi1_liftMTZ,112.096107532,3.4854652881622314,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-15-0.3-2.json,hop_tsiligirides-2-15-0.3-2,20,19,14,5,540.0,28.42105263157895,25.714285714285715,36.0,0.0774079407832685,6.18210573440129,15.0,tsiligirides_hop,2,15,0.3,2,"0,5,4,11,10,9,13,12,0",120.0,0.9341342294293468,14.10271189882711,94.01807932551408,7,1,22.22222222222222,36.8421052631579,14.285714285714286,16.666666666666668,20.0,0.0550839930492052,7.288800098933475,1.2369316876852985,original,True,True,False,False,False,True,True,112.09610753152162,112.096219628
2022-08-23-13-46-14,nonlinear_model_with_vi1_liftMTZ,36.3539403423,0.264920711517334,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-5-0.3-4.json,hop_tsiligirides-1-5-0.3-4,31,30,21,9,585.0,19.5,8.80952380952381,44.44444444444444,0.0750512374678873,8.435870126384714,5.0,tsiligirides_hop,1,5,0.3,4,"0,27,0",40.0,0.9088485085570682,3.5777087639996634,71.55417527999327,1,1,6.837606837606837,3.333333333333333,100.0,0.0,40.0,0.0534290867430038,0.0,1.7888543819998317,original,True,True,False,False,False,True,True,36.353940342282726,36.3539766963
2022-08-23-14-21-33,nonlinear_model_with_vi1_liftMTZ,375.0,9.676552534103394,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-40-0.1-3.json,hop_tsiligirides-2-40-0.1-3,20,19,18,1,490.0,25.789473684210527,23.88888888888889,60.0,0.0893676111350852,6.18210573440129,40.0,tsiligirides_hop,2,40,0.1,3,"0,6,5,4,2,3,19,18,17,15,14,16,7,8,10,11,0",375.0,1.0,39.20303091738855,98.00757729347136,15,0,76.53061224489795,78.94736842105263,0.0,25.0,0.0,0.0,20.01701660222507,0.0,original,True,True,False,False,False,True,True,375.0,375.000375
2022-08-23-14-23-17,nonlinear_model_with_vi1_liftMTZ,290.0,53.925541639328,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-40-0.4-2.json,hop_tsiligirides-2-40-0.4-2,20,19,12,7,610.0,32.10526315789474,24.166666666666668,45.71428571428572,0.0737734744497695,6.18210573440129,40.0,tsiligirides_hop,2,40,0.4,2,"0,11,2,7,18,17,16,14,8,9,10,12,13,0",290.0,1.0,39.82367615844437,99.5591903961109,12,0,47.540983606557376,63.1578947368421,0.0,24.166666666666668,0.0,0.0,16.977164926940414,0.0,original,True,True,False,False,False,True,True,290.0,290.00029
2022-08-23-14-44-48,nonlinear_model_with_vi1_liftMTZ,139.028343479,3603.80920124054,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-50-0.2-5.json,hop_tsiligirides-1-50-0.2-5,31,30,24,6,485.0,16.166666666666668,9.791666666666666,41.66666666666666,0.0721991813304118,8.435870126384714,50.0,tsiligirides_hop,1,50,0.2,5,"0,27,17,4,6,12,7,8,10,20,11,22,23,24,25,30,26,0",190.0,0.7317281235734272,49.63490139387487,99.26980278774974,16,1,39.175257731958766,53.333333333333336,6.25,9.333333333333334,50.0,0.0563859033446813,26.57663608403448,5.539438607318986,original,True,True,False,False,False,True,True,139.02834347895117,237.054079065
2022-08-23-13-48-21,nonlinear_model_with_vi1_liftMTZ,125.0,260.0395257472992,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-35-0.1-5.json,hop_tsiligirides-1-35-0.1-5,31,30,27,3,405.0,13.5,9.444444444444445,50.0,0.0739502075605257,8.435870126384714,35.0,tsiligirides_hop,1,35,0.1,5,"0,17,4,2,1,7,9,10,11,20,21,25,30,26,0",125.0,1.0,34.73049716147739,99.2299918899354,13,0,30.8641975308642,43.333333333333336,0.0,9.615384615384617,0.0,0.0,16.272189331516177,0.0,original,True,True,False,False,False,True,True,125.0,125.000125
2022-08-23-15-04-25,nonlinear_model_with_vi1_liftMTZ,763.430348125,43.506953954696655,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.1-5.json,hop_tsiligirides-3-90-0.1-5,32,31,28,3,1280.0,41.29032258064516,24.285714285714285,200.0,0.0806739487251839,9.386695470404131,90.0,tsiligirides_hop,3,90,0.1,5,"0,26,22,23,24,8,9,17,18,10,11,29,28,25,31,7,1,5,2,12,14,15,16,19,3,13,27,4,6,21,0",930.0,0.8208928474466533,89.96710676955243,99.96345196616936,29,1,72.65625,93.5483870967742,3.4482758620689653,24.285714285714285,250.0,0.0878252455655282,41.72831967180874,2.2472205054244214,original,True,True,False,False,False,True,True,763.4303481253875,763.431111556
2022-08-23-15-14-54,nonlinear_model_with_vi1_liftMTZ,453.983748941,1662.905507326126,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-55-0.4-4.json,hop_tsiligirides-3-55-0.4-4,32,31,19,12,1730.0,55.80645161290322,25.789473684210527,103.33333333333331,0.0808068942388168,9.386695470404131,55.0,tsiligirides_hop,3,55,0.4,4,"0,25,29,9,28,30,7,1,5,15,16,19,3,13,4,6,21,23,0",470.0,0.9659228700863676,54.98840582607722,99.97891968377677,17,1,27.167630057803468,54.83870967741935,5.882352941176471,26.875,40.0,0.0612907652545092,23.182559193756376,0.565685424949236,original,True,True,False,False,False,True,True,453.9837489405927,453.984202925
2022-08-23-13-45-44,nonlinear_model_with_vi1_liftMTZ,10.0,0.3795728683471679,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-5-0.2-4.json,hop_tsiligirides-1-5-0.2-4,31,30,24,6,450.0,15.0,9.583333333333334,36.66666666666666,0.081590770969679,8.435870126384714,5.0,tsiligirides_hop,1,5,0.2,4,"0,27,0",10.0,1.0,3.5777087639996634,71.55417527999327,1,0,2.2222222222222223,3.333333333333333,0.0,10.0,0.0,0.0,1.7888543819998317,0.0,original,True,True,False,False,False,True,True,10.0,10.0
2022-08-23-14-53-55,nonlinear_model_with_vi1_liftMTZ,560.0,307.7562298774719,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-60-0.2-5.json,hop_tsiligirides-3-60-0.2-5,32,31,25,6,1160.0,37.41935483870968,28.4,75.0,0.0766815715739046,9.386695470404131,60.0,tsiligirides_hop,3,60,0.2,5,"0,29,28,11,30,7,1,5,2,12,14,15,20,16,19,13,27,4,6,21,23,0",560.0,1.0,59.5830148713148,99.30502478552468,20,0,48.27586206896552,64.51612903225806,0.0,28.0,0.0,0.0,26.700507890685067,0.0,original,True,True,False,False,False,True,True,560.0,560.000560001
2022-08-23-13-44-01,nonlinear_model_with_vi1_liftMTZ,24.893726028,0.7718946933746338,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-10-0.3-4.json,hop_tsiligirides-1-10-0.3-4,31,30,21,9,540.0,18.0,9.523809523809524,37.77777777777778,0.0745086167757469,8.435870126384714,10.0,tsiligirides_hop,1,10,0.3,4,"0,27,18,0",30.0,0.8297908675997658,9.678631050855405,96.78631050855404,2,1,5.555555555555555,6.666666666666667,50.0,10.0,20.0,0.0569598579725166,7.889776668855573,3.2756678708318407,original,True,True,False,False,False,True,True,24.893726027992976,24.8937509217
2022-08-23-15-58-54,nonlinear_model_with_vi1_liftMTZ,110.70587377,3603.824337720871,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-75-0.4-5.json,hop_tsiligirides-3-75-0.4-5,32,31,19,12,2080.0,67.09677419354838,25.26315789473684,133.33333333333334,0.0731414529365951,9.386695470404131,75.0,tsiligirides_hop,3,75,0.4,5,"0,12,20,16,4,23,6,29,28,31,30,11,0",350.0,0.3163024964861654,73.99512025192404,98.66016033589872,11,1,16.826923076923077,35.483870967741936,9.090909090909092,25.0,100.0,0.0959213546601793,35.80319435103099,11.999999999999998,original,True,True,False,False,False,True,True,110.70587377015788,1350.2008612
2022-08-23-13-53-25,nonlinear_model_with_vi1_liftMTZ,120.0,563.6606597900391,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-35-0.2-4.json,hop_tsiligirides-1-35-0.2-4,31,30,24,6,405.0,13.5,10.208333333333334,26.666666666666668,0.0789360797481469,8.435870126384714,35.0,tsiligirides_hop,1,35,0.2,4,"0,26,25,30,24,23,22,21,20,11,18,27,0",120.0,1.0,34.113267522763664,97.4664786364676,11,0,29.62962962962963,36.66666666666666,0.0,10.909090909090908,0.0,0.0,16.55242496499308,0.0,original,True,True,False,False,False,True,True,120.0,120.00012
2022-08-23-14-53-34,nonlinear_model_with_vi1_liftMTZ,590.0,217.269495010376,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-65-0.1-2.json,hop_tsiligirides-3-65-0.1-2,32,31,28,3,880.0,28.387096774193548,25.714285714285715,53.333333333333336,0.0700127100213257,9.386695470404131,65.0,tsiligirides_hop,3,65,0.1,2,"0,23,24,8,9,29,28,11,30,7,1,5,2,12,14,15,16,19,13,4,6,21,26,22,0",590.0,1.0,64.96177037398726,99.94118519074964,23,0,67.04545454545455,74.19354838709677,0.0,25.65217391304348,0.0,0.0,29.876253576512696,0.0,original,True,True,False,False,False,True,True,590.0,590.000590001
2022-08-23-16-07-55,nonlinear_model_with_vi1_liftMTZ,38.2997073273,3603.378000736237,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-95-0.4-4.json,hop_tsiligirides-3-95-0.4-4,32,31,19,12,1670.0,53.87096774193548,26.84210526315789,96.66666666666669,0.0779242596917574,9.386695470404131,95.0,tsiligirides_hop,3,95,0.4,4,"0,23,0",40.0,0.9574926831829972,1.131370849898472,1.190916684103655,1,1,2.395209580838323,3.225806451612903,100.0,0.0,40.0,0.0767868458777563,0.0,0.565685424949236,original,True,True,False,False,False,True,True,38.29970732731989,1156.98883598
2022-08-23-14-50-20,nonlinear_model_with_vi1_liftMTZ,38.0607765376,3604.738147497177,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-65-0.2-5.json,hop_tsiligirides-1-65-0.2-5,31,30,24,6,525.0,17.5,9.375,50.0,0.0718499462670276,8.435870126384714,65.0,tsiligirides_hop,1,65,0.2,5,"0,5,4,13,15,16,28,27,26,25,22,23,1,12,0",235.0,0.1619607512237893,64.14372071496634,98.68264725379436,13,2,44.76190476190476,43.333333333333336,15.384615384615383,10.0,62.5,0.0674884729688218,37.39440177801924,14.223465411097257,original,True,True,False,False,False,True,True,38.060776537590485,298.852060132
2022-08-23-14-17-58,nonlinear_model_with_vi1_liftMTZ,182.682944045,156.29502391815186,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-27-0.4-4.json,hop_tsiligirides-2-27-0.4-4,20,19,12,7,975.0,51.31578947368421,22.916666666666668,100.0,0.0843565246818373,6.18210573440129,27.0,tsiligirides_hop,2,27,0.4,4,"0,12,13,9,14,15,7,10,11,0",225.0,0.8119241957561315,26.9655723255396,99.87249009459111,8,1,23.07692307692308,42.10526315789474,12.5,23.571428571428573,60.0,0.0902397606890142,15.112249786152884,2.308830348924057,original,True,True,False,False,False,True,True,182.6829440451296,182.683126728
2022-08-23-14-47-13,nonlinear_model_with_vi1_liftMTZ,266.12789221,864.9365749359131,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-30-0.3-4.json,hop_tsiligirides-3-30-0.3-4,32,31,22,9,1430.0,46.12903225806452,26.818181818181817,93.33333333333331,0.0709273034588762,9.386695470404131,30.0,tsiligirides_hop,3,30,0.3,4,"0,23,21,6,13,27,3,19,2,5,1,22,26,0",300.0,0.8870929740320422,29.957431029887957,99.85810343295984,12,1,20.97902097902098,38.70967741935484,8.333333333333334,23.63636363636364,40.0,0.0613580812965822,17.714233855313704,1.9525624189766628,original,True,True,False,False,False,True,True,266.1278922096127,266.128158338
2022-08-23-15-05-21,nonlinear_model_with_vi1_liftMTZ,670.0,83.62165856361389,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.2-4.json,hop_tsiligirides-3-90-0.2-4,32,31,25,6,1190.0,38.38709677419355,26.8,86.66666666666667,0.068201759754863,9.386695470404131,90.0,tsiligirides_hop,3,90,0.2,4,"0,23,21,24,8,9,17,18,10,28,11,30,7,1,5,2,12,14,15,20,16,27,26,13,3,22,0",670.0,1.0,87.43339461824898,97.14821624249888,25,0,56.30252100840336,80.64516129032258,0.0,26.8,0.0,0.0,42.38097460059893,0.0,original,True,True,False,False,False,True,True,670.0,670.000670001
2022-08-23-13-45-24,nonlinear_model_with_vi1_liftMTZ,85.0,85.67572736740112,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-25-0.1-4.json,hop_tsiligirides-1-25-0.1-4,31,30,27,3,375.0,12.5,9.444444444444445,40.0,0.0952590947825958,8.435870126384714,25.0,tsiligirides_hop,1,25,0.1,4,"0,8,9,10,11,20,19,25,30,26,0",85.0,1.0,24.33620796478835,97.3448318591534,9,0,22.666666666666668,30.0,0.0,9.444444444444445,0.0,0.0,11.188993127217252,0.0,original,True,True,False,False,False,True,True,85.0,85.0000850001
2022-08-23-14-15-09,nonlinear_model_with_vi1_liftMTZ,232.294384353,22.365681648254395,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-27-0.2-5.json,hop_tsiligirides-2-27-0.2-5,20,19,16,3,710.0,37.36842105263158,24.0625,108.33333333333331,0.0809905826836091,6.18210573440129,27.0,tsiligirides_hop,2,27,0.2,5,"0,11,10,9,8,7,1,2,3,19,4,5,6,0",285.0,0.8150680152752395,26.898072788703438,99.62249181001272,12,1,40.140845070422536,63.1578947368421,8.333333333333334,19.09090909090909,75.0,0.0573953684337205,15.95519692849142,3.5627215309904456,original,True,True,False,False,False,True,True,232.2943843534433,232.294616648
2022-08-23-14-54-50,nonlinear_model_with_vi1_liftMTZ,48.0918928541,3603.1561028957367,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.4-3.json,hop_tsiligirides-1-70-0.4-3,31,30,18,12,515.0,17.166666666666668,9.444444444444445,28.75,0.0713734040608594,8.435870126384714,70.0,tsiligirides_hop,1,70,0.4,3,"0,17,5,6,3,13,15,16,26,25,20,10,1,28,27,0",175.0,0.2748108163089067,69.26565165252858,98.95093093218368,14,2,33.980582524271846,46.66666666666666,14.285714285714286,9.583333333333334,30.0,0.0674769589087327,42.99120254150346,10.507186591886144,original,True,True,False,False,False,True,True,48.09189285405867,342.154058526
2022-08-23-14-12-11,nonlinear_model_with_vi1_liftMTZ,154.209706403,20.1039514541626,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.4-3.json,hop_tsiligirides-2-20-0.4-3,20,19,12,7,820.0,43.1578947368421,22.08333333333333,79.28571428571429,0.0825755292982906,6.18210573440129,20.0,tsiligirides_hop,2,20,0.4,3,"0,12,13,10,1,2,3,4,5,6,0",190.0,0.8116300337003769,19.996166410444932,99.98083205222468,9,1,23.170731707317078,47.36842105263158,11.11111111111111,18.125,45.0,0.0700459192693989,10.72236165741936,2.979626341505916,original,True,True,False,False,False,True,True,154.2097064030716,154.209860613
2022-08-23-14-56-56,nonlinear_model_with_vi1_liftMTZ,521.994723397,762.9826402664185,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-40-0.4-5.json,hop_tsiligirides-3-40-0.4-5,32,31,19,12,2040.0,65.80645161290323,25.789473684210527,129.16666666666666,0.0726884985791916,9.386695470404131,40.0,tsiligirides_hop,3,40,0.4,5,"0,22,31,7,1,5,12,14,15,16,19,2,26,21,23,0",610.0,0.8557290547490581,39.66063249044653,99.15158122611632,14,2,29.90196078431373,45.16129032258065,14.285714285714286,25.83333333333333,150.0,0.0620996864180428,22.434626119539505,1.415685424949236,original,True,True,False,False,False,True,True,521.9947233969255,521.995245392
2022-08-23-15-15-56,nonlinear_model_with_vi1_liftMTZ,445.040480543,1610.5389561653135,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-60-0.4-2.json,hop_tsiligirides-3-60-0.4-2,32,31,19,12,1060.0,34.193548387096776,28.42105263157895,43.333333333333336,0.0652535408321648,9.386695470404131,60.0,tsiligirides_hop,3,60,0.4,2,"0,25,10,11,7,1,5,14,20,16,19,2,13,27,4,21,23,0",460.0,0.9674793055278068,59.91671449366408,99.86119082277348,16,1,43.39622641509434,51.61290322580645,6.25,29.33333333333333,20.0,0.0584445744651638,25.9103415140488,0.565685424949236,original,True,True,False,False,False,True,True,445.0404805427912,445.040925584
2022-08-23-15-03-46,nonlinear_model_with_vi1_liftMTZ,750.0,37.013816833496094,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.1-2.json,hop_tsiligirides-3-90-0.1-2,32,31,28,3,840.0,27.096774193548388,27.142857142857142,26.666666666666668,0.0865500478267185,9.386695470404131,90.0,tsiligirides_hop,3,90,0.1,2,"0,23,8,9,17,18,10,29,28,11,30,7,1,5,12,14,15,20,16,19,27,3,13,4,6,21,26,22,0",750.0,1.0,89.38603125250462,99.31781250278291,27,0,89.28571428571429,87.09677419354838,0.0,27.77777777777778,0.0,0.0,37.42979806165131,0.0,original,True,True,False,False,False,True,True,750.0,750.000750001
2022-08-23-14-12-23,nonlinear_model_with_vi1_liftMTZ,220.616615055,1.9827868938446045,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-23-0.1-4.json,hop_tsiligirides-2-23-0.1-4,20,19,18,1,495.0,26.05263157894737,24.166666666666668,60.0,0.0557963313344389,6.18210573440129,23.0,tsiligirides_hop,2,23,0.1,4,"0,12,13,9,8,7,1,2,4,5,6,11,10,0",245.0,0.9004759798163867,20.832011742902782,90.57396409957732,12,1,49.494949494949495,63.1578947368421,8.333333333333334,16.818181818181817,60.0,0.0557963313344389,10.551382881660713,1.878829422805594,original,True,True,False,False,False,True,True,220.61661505501476,220.616835672
2022-08-23-15-37-25,nonlinear_model_with_vi1_liftMTZ,430.0,2712.830777645111,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-65-0.4-3.json,hop_tsiligirides-3-65-0.4-3,32,31,19,12,1520.0,49.03225806451613,23.157894736842103,90.0,0.0714190716841728,9.386695470404131,65.0,tsiligirides_hop,3,65,0.4,3,"0,24,9,17,29,28,11,30,7,1,31,3,2,12,19,27,4,21,23,0",430.0,1.0,64.89660394900538,99.84092915231598,18,0,28.289473684210527,58.064516129032256,0.0,23.88888888888889,0.0,0.0,26.21405831550878,0.0,original,True,True,False,False,False,True,True,430.0,430.00043
2022-08-23-14-45-29,nonlinear_model_with_vi1_liftMTZ,37.2019530745,3615.502328634262,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-50-0.4-4.json,hop_tsiligirides-1-50-0.4-4,31,30,18,12,615.0,20.5,9.72222222222222,36.66666666666666,0.0693760522676211,8.435870126384714,50.0,tsiligirides_hop,1,50,0.4,4,"0,26,19,20,9,11,8,7,1,2,6,14,13,4,0",130.0,0.2861688698037583,49.78846857809421,99.57693715618842,13,1,21.13821138211382,43.333333333333336,7.6923076923076925,9.166666666666666,20.0,0.0536964588698007,29.426931176284494,23.300851022337174,original,True,True,False,False,False,True,True,37.20195307448858,356.959784119
2022-08-23-15-03-03,nonlinear_model_with_vi1_liftMTZ,650.0,130.76539707183838,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-85-0.1-3.json,hop_tsiligirides-3-85-0.1-3,32,31,28,3,1000.0,32.25806451612903,25.0,100.0,0.0698342867207138,9.386695470404131,85.0,tsiligirides_hop,3,85,0.1,3,"0,23,22,26,21,6,4,27,13,3,2,12,16,20,15,14,5,1,7,11,28,25,29,9,17,8,24,0",650.0,1.0,83.3911131466688,98.1071919372574,26,0,65.0,83.87096774193549,0.0,25.0,0.0,0.0,50.2035746698851,0.0,original,True,True,False,False,False,True,True,650.0,650.000650001
2022-08-23-14-28-43,nonlinear_model_with_vi1_liftMTZ,292.964430485,320.188538312912,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-45-0.4-5.json,hop_tsiligirides-2-45-0.4-5,20,19,12,7,1170.0,61.578947368421055,22.5,128.57142857142858,0.0761111380143467,6.18210573440129,45.0,tsiligirides_hop,2,45,0.4,5,"0,13,10,11,5,2,4,7,17,18,19,8,9,12,0",320.0,0.9155138452660908,44.6664373951896,99.258749767088,13,1,27.35042735042735,68.42105263157895,7.6923076923076925,22.5,50.0,0.071361897092948,26.12322342492616,1.2369316876852985,original,True,True,False,False,False,True,True,292.9644304851491,292.96472345
2022-08-23-14-46-47,nonlinear_model_with_vi1_liftMTZ,35.2544762451,3602.8525826931,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-55-0.3-4.json,hop_tsiligirides-1-55-0.3-4,31,30,21,9,570.0,19.0,9.047619047619047,42.22222222222222,0.067965640400641,8.435870126384714,55.0,tsiligirides_hop,1,55,0.3,4,"0,14,0",60.0,0.5875746040853465,15.504837954651446,28.19061446300263,1,1,10.526315789473683,3.333333333333333,100.0,0.0,60.0,0.0685917591533564,0.0,7.752418977325723,original,True,True,False,False,False,True,True,35.254476245120784,311.869994474
2022-08-23-14-11-56,nonlinear_model_with_vi1_liftMTZ,147.55607014,9.477257013320925,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.4-2.json,hop_tsiligirides-2-20-0.4-2,20,19,12,7,625.0,32.89473684210526,22.916666666666668,50.0,0.0743589223584666,6.18210573440129,20.0,tsiligirides_hop,2,20,0.4,2,"0,6,5,4,2,7,9,10,12,13,0",175.0,0.8431775436590118,18.792209294233363,93.9610464711668,9,1,28.0,47.36842105263158,11.11111111111111,15.625,50.0,0.0690649056566157,10.74588454608528,2.469817807045694,original,True,True,False,False,False,True,True,147.55607014032705,147.556217697
